,UUID,UID,RECEIVED TIME,RSSI,DISTANCE(m),APP STATUS,BATTERY,UID_new
692,548_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:30:13,-90.0,13.7,Foreground,0.93,170.0
693,548_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,165.0,2021-08-24 11:30:13,-90.0,28.6,Foreground,0.93,164.0
694,213_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:30:14,-62.0,1.0,Foreground,0.93,146.0
695,213_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,161.0,2021-08-24 11:30:14,-90.0,26.3,Foreground,0.93,160.0
696,423_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:30:14,-71.0,1.7,Foreground,0.93,148.0
697,423_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:30:14,-85.0,13.1,Foreground,0.93,168.0
698,423_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:30:14,-84.0,17.2,Foreground,0.93,162.0
699,432_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:30:14,-59.0,0.9,Foreground,0.93,146.0
700,432_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:30:14,-67.0,1.3,Foreground,0.93,148.0
701,432_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:30:14,-70.0,2.6,Foreground,0.93,150.0
702,432_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:30:14,-79.0,7.4,Foreground,0.93,166.0
703,432_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:30:14,-84.0,9.2,Foreground,0.93,156.0
704,432_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:30:14,-86.0,10.3,Foreground,0.93,152.0
705,432_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:30:14,-86.0,12.7,Foreground,0.93,168.0
706,432_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:30:14,-87.0,15.3,Foreground,0.93,170.0
707,432_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,164.0,2021-08-24 11:30:14,-89.0,19.1,Foreground,0.93,164.0
708,432_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,160.0,2021-08-24 11:30:14,-92.0,24.1,Foreground,0.93,160.0
709,375_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:30:14,-71.0,2.4,Foreground,0.93,150.0
710,375_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:30:14,-86.0,13.8,Foreground,0.93,170.0
711,36_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:30:15,-61.0,0.8,Foreground,0.93,146.0
712,36_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:30:15,-90.0,11.7,Foreground,0.93,152.0
713,571_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:30:15,-64.0,1.3,Foreground,0.93,148.0
714,571_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:30:15,-83.0,12.5,Foreground,0.93,168.0
715,97_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:30:15,-58.0,0.6,Foreground,0.93,146.0
716,97_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:30:15,-67.0,1.3,Foreground,0.93,148.0
717,97_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:30:15,-75.0,2.7,Foreground,0.93,150.0
718,97_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:30:15,-78.0,6.9,Foreground,0.93,166.0
719,97_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:30:15,-86.0,10.7,Foreground,0.93,152.0
720,97_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:30:15,-86.0,13.0,Foreground,0.93,168.0
721,97_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:30:15,-87.0,13.6,Foreground,0.93,154.0
722,97_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,162.0,2021-08-24 11:30:15,-84.0,20.2,Foreground,0.93,162.0
723,654_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:30:15,-74.0,2.6,Foreground,0.93,150.0
724,654_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:30:15,-86.0,13.9,Foreground,0.93,170.0
725,141_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:30:16,-64.0,0.8,Foreground,0.93,146.0
726,141_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:30:16,-77.0,7.0,Foreground,0.93,166.0
727,141_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:30:16,-84.0,11.6,Foreground,0.93,152.0
728,521_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:30:16,-64.0,1.1,Foreground,0.93,148.0
729,137_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:30:16,-68.0,0.8,Foreground,0.93,146.0
730,137_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:30:16,-68.0,1.3,Foreground,0.93,148.0
731,137_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:30:16,-77.0,3.0,Foreground,0.93,150.0
732,137_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:30:16,-85.0,7.5,Foreground,0.93,166.0
733,137_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:30:16,-86.0,10.0,Foreground,0.93,156.0
734,137_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:30:16,-86.0,13.8,Foreground,0.93,154.0
735,137_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:30:16,-89.0,13.9,Foreground,0.93,168.0
736,137_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,162.0,2021-08-24 11:30:16,-84.0,17.8,Foreground,0.93,162.0
737,572_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:30:16,-78.0,3.1,Foreground,0.93,150.0
738,572_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:30:16,-85.0,13.8,Foreground,0.93,170.0
739,481_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:30:17,-73.0,1.1,Foreground,0.93,146.0
740,481_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:30:17,-77.0,6.1,Foreground,0.93,166.0
741,481_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:30:17,-82.0,11.0,Foreground,0.93,152.0
742,846_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:30:17,-86.0,12.8,Foreground,0.93,168.0
743,846_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:30:17,-86.0,16.6,Foreground,0.93,162.0
744,936_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:30:17,-67.0,0.9,Foreground,0.93,146.0
745,936_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:30:17,-68.0,1.4,Foreground,0.93,148.0
746,936_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:30:17,-75.0,3.1,Foreground,0.93,150.0
747,936_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:30:17,-85.0,8.0,Foreground,0.93,166.0
748,936_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:30:17,-84.0,13.5,Foreground,0.93,168.0
749,936_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:30:17,-88.0,14.5,Foreground,0.93,154.0
750,936_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,160.0,2021-08-24 11:30:17,-89.0,23.6,Foreground,0.93,160.0
751,632_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:30:17,-71.0,2.8,Foreground,0.93,150.0
752,445_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:30:18,-73.0,1.4,Foreground,0.93,146.0
753,445_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:30:18,-88.0,11.8,Foreground,0.93,152.0
754,691_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:30:18,-70.0,1.3,Foreground,0.93,148.0
755,691_B28E7807-3517-4048-90CD-29E4826AE511,155.0,2021-08-24 11:30:18,-78.0,8.1,Foreground,0.93,154.0
756,691_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:30:18,-86.0,16.2,Foreground,0.93,162.0
757,624_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:30:18,-70.0,1.1,Foreground,0.93,146.0
758,624_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:30:18,-72.0,2.9,Foreground,0.93,150.0
759,624_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:30:18,-79.0,8.7,Foreground,0.93,156.0
760,624_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:30:18,-76.0,10.4,Foreground,0.93,154.0
761,624_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:30:18,-84.0,13.1,Foreground,0.93,168.0
762,624_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,160.0,2021-08-24 11:30:18,-89.0,23.1,Foreground,0.93,160.0
763,769_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:30:18,-67.0,2.2,Foreground,0.93,150.0
764,769_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:30:18,-81.0,8.8,Foreground,0.93,156.0
765,641_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:30:19,-59.0,0.9,Foreground,0.93,146.0
766,641_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:30:19,-88.0,7.3,Foreground,0.93,166.0
767,641_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:30:19,-84.0,11.7,Foreground,0.93,152.0
768,181_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:30:19,-71.0,1.6,Foreground,0.93,148.0
769,218_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:30:19,-58.0,0.8,Foreground,0.93,148.0
770,218_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:30:19,-70.0,1.3,Foreground,0.93,146.0
771,218_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:30:19,-64.0,2.0,Foreground,0.93,150.0
772,218_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:30:19,-79.0,7.9,Foreground,0.93,156.0
773,218_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:30:19,-76.0,8.5,Foreground,0.93,154.0
774,218_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:30:19,-88.0,13.7,Foreground,0.93,168.0
775,183_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:30:19,-60.0,1.2,Foreground,0.93,150.0
776,183_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:30:19,-79.0,7.4,Foreground,0.93,156.0
777,Rule 4,,,,,,,
778,777_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:30:20,-79.0,1.2,Foreground,0.93,146.0
779,777_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:30:20,-83.0,7.8,Foreground,0.93,166.0
780,393_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:30:20,-72.0,1.8,Foreground,0.93,148.0
781,393_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:30:20,-82.0,14.0,Foreground,0.93,162.0
782,668_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:30:20,-58.0,0.5,Foreground,0.93,148.0
783,668_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:30:20,-59.0,0.8,Foreground,0.93,146.0
784,668_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:30:20,-64.0,1.5,Foreground,0.93,150.0
785,668_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:30:20,-86.0,8.6,Foreground,0.93,166.0
786,668_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:30:20,-85.0,8.9,Foreground,0.93,154.0
787,668_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:30:20,-89.0,11.6,Foreground,0.93,152.0
788,668_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:30:20,-86.0,13.8,Foreground,0.93,168.0
789,668_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,164.0,2021-08-24 11:30:20,-89.0,19.4,Foreground,0.93,164.0
790,608_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:30:20,-71.0,1.4,Foreground,0.93,150.0
791,390_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:30:21,-71.0,1.4,Foreground,0.93,146.0
792,520_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:30:21,-73.0,2.0,Foreground,0.93,148.0
793,520_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:30:21,-84.0,13.4,Foreground,0.93,162.0
794,747_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:30:21,-60.0,0.5,Foreground,0.93,148.0
795,747_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:30:21,-62.0,0.8,Foreground,0.93,146.0
796,747_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:30:21,-66.0,1.4,Foreground,0.93,150.0
797,747_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:30:21,-81.0,7.9,Foreground,0.93,156.0
798,747_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:30:21,-85.0,9.3,Foreground,0.93,154.0
799,747_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:30:21,-89.0,10.2,Foreground,0.93,166.0
800,747_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:30:21,-85.0,12.0,Foreground,0.93,152.0
801,747_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,164.0,2021-08-24 11:30:21,-89.0,20.1,Foreground,0.93,164.0
802,606_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:30:21,-71.0,1.6,Foreground,0.93,150.0
803,606_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:30:21,-77.0,6.3,Foreground,0.93,156.0
804,315_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:30:22,-73.0,1.7,Foreground,0.93,146.0
805,41_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:30:22,-66.0,1.7,Foreground,0.93,148.0
806,41_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:30:22,-87.0,13.8,Foreground,0.93,162.0
807,939_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:30:22,-65.0,0.7,Foreground,0.93,148.0
808,939_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:30:22,-69.0,1.0,Foreground,0.93,146.0
809,939_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:30:22,-79.0,1.8,Foreground,0.93,150.0
810,939_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:30:22,-81.0,7.8,Foreground,0.93,156.0
811,939_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:30:22,-80.0,9.2,Foreground,0.93,166.0
812,939_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:30:22,-82.0,9.3,Foreground,0.93,154.0
813,939_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:30:22,-80.0,10.0,Foreground,0.93,152.0
814,939_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,164.0,2021-08-24 11:30:22,-90.0,21.0,Foreground,0.93,164.0
815,735_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:30:22,-68.0,1.5,Foreground,0.93,150.0
816,735_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:30:22,-77.0,5.7,Foreground,0.93,156.0
817,735_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:30:22,-89.0,14.4,Foreground,0.93,170.0
818,133_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:30:23,-75.0,2.0,Foreground,0.93,146.0
819,133_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:30:23,-81.0,7.8,Foreground,0.93,166.0
820,133_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:30:23,-84.0,11.7,Foreground,0.93,152.0
821,294_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:30:23,-67.0,1.5,Foreground,0.93,148.0
822,916_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:30:23,-65.0,0.8,Foreground,0.93,148.0
823,916_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:30:23,-69.0,1.1,Foreground,0.93,146.0
824,916_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:30:23,-78.0,2.2,Foreground,0.93,150.0
825,916_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:30:23,-84.0,8.4,Foreground,0.93,156.0
826,916_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:30:23,-88.0,9.9,Foreground,0.93,154.0
827,916_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:30:23,-92.0,10.6,Foreground,0.93,166.0
828,916_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,162.0,2021-08-24 11:30:23,-86.0,17.2,Foreground,0.93,162.0
829,916_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:30:23,-94.0,18.1,Foreground,0.93,170.0
830,916_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,164.0,2021-08-24 11:30:23,-90.0,21.6,Foreground,0.93,164.0
831,435_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:30:23,-68.0,1.5,Foreground,0.93,150.0
832,435_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:30:23,-86.0,14.5,Foreground,0.93,170.0
833,270_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:30:24,-74.0,2.2,Foreground,0.93,146.0
834,270_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:30:24,-84.0,11.6,Foreground,0.93,152.0
835,876_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:30:24,-70.0,1.6,Foreground,0.93,148.0
836,876_B28E7807-3517-4048-90CD-29E4826AE511,155.0,2021-08-24 11:30:24,-89.0,11.0,Foreground,0.93,154.0
837,196_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:30:24,-74.0,1.1,Foreground,0.93,148.0
838,196_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:30:24,-68.0,1.2,Foreground,0.93,146.0
839,196_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:30:24,-81.0,2.7,Foreground,0.93,150.0
840,196_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:30:24,-86.0,9.1,Foreground,0.93,156.0
841,196_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:30:24,-85.0,10.5,Foreground,0.93,152.0
842,196_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:30:24,-89.0,10.7,Foreground,0.93,154.0
843,196_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:30:24,-91.0,11.9,Foreground,0.93,166.0
844,196_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,162.0,2021-08-24 11:30:24,-87.0,17.0,Foreground,0.93,162.0
845,196_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,164.0,2021-08-24 11:30:24,-92.0,22.9,Foreground,0.93,164.0
846,963_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:30:24,-77.0,1.9,Foreground,0.93,150.0
847,963_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:30:24,-86.0,6.7,Foreground,0.93,156.0
848,963_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,165.0,2021-08-24 11:30:24,-93.0,35.9,Foreground,0.93,164.0
849,Rule 4,,,,,,,
850,140_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:30:25,-75.0,2.5,Foreground,0.93,146.0
851,491_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:30:25,-69.0,1.6,Foreground,0.93,148.0
852,491_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:30:25,-91.0,15.0,Foreground,0.93,162.0
853,491_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:30:25,-72.0,1.4,Foreground,0.93,148.0
854,491_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:30:25,-71.0,1.4,Foreground,0.93,146.0
855,491_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:30:25,-75.0,2.9,Foreground,0.93,150.0
856,491_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:30:25,-86.0,9.7,Foreground,0.93,156.0
857,491_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:30:25,-93.0,11.8,Foreground,0.93,154.0
858,491_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:30:25,-90.0,12.0,Foreground,0.93,152.0
859,491_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:30:25,-92.0,23.1,Foreground,0.93,170.0
860,851_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:30:25,-76.0,2.2,Foreground,0.93,150.0
861,851_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:30:25,-86.0,7.8,Foreground,0.93,156.0
862,851_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,165.0,2021-08-24 11:30:25,-93.0,35.9,Foreground,0.93,164.0
863,889_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:30:26,-67.0,2.0,Foreground,0.93,146.0
864,889_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:30:26,-90.0,9.8,Foreground,0.93,166.0
865,880_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:30:26,-73.0,1.9,Foreground,0.93,148.0
866,880_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:30:26,-84.0,14.1,Foreground,0.93,162.0
867,85_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:30:26,-69.0,1.5,Foreground,0.93,148.0
868,85_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:30:26,-70.0,2.5,Foreground,0.93,150.0
869,85_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:30:26,-79.0,10.3,Foreground,0.93,166.0
870,85_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:30:26,-93.0,12.9,Foreground,0.93,154.0
871,85_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:30:26,-93.0,13.8,Foreground,0.93,152.0
872,85_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:30:26,-95.0,15.1,Foreground,0.93,168.0
873,85_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,164.0,2021-08-24 11:30:26,-91.0,23.5,Foreground,0.93,164.0
874,85_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:30:26,-92.0,25.5,Foreground,0.93,170.0
875,917_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:30:26,-77.0,2.6,Foreground,0.93,150.0
876,917_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:30:26,-85.0,8.5,Foreground,0.93,156.0
877,717_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:30:27,-67.0,1.8,Foreground,0.93,146.0
878,717_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:30:27,-90.0,12.0,Foreground,0.93,166.0
879,623_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:30:27,-73.0,2.0,Foreground,0.93,148.0
880,623_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:30:27,-84.0,13.5,Foreground,0.93,162.0
881,623_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:30:27,-92.0,14.2,Foreground,0.93,168.0
882,623_B28E7807-3517-4048-90CD-29E4826AE511,155.0,2021-08-24 11:30:27,-94.0,17.4,Foreground,0.93,154.0
883,902_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:30:27,-67.0,1.4,Foreground,0.93,146.0
884,902_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:30:27,-68.0,1.5,Foreground,0.93,148.0
885,902_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:30:27,-71.0,2.4,Foreground,0.93,150.0
