Device:,iPhone10,3
OS version:,12.3.1
App version:,1.4.6 (2)
Library version:,1.0.0 build (22)
UUID,UID,RECEIVED TIME,RSSI,DISTANCE(m),APP STATUS,BATTERY
166_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,127,2021-08-24 13:17:27,-87,3.4,Foreground,0.510000
429_B28E7807-3517-4048-90CD-29E4826AE511,129,2021-08-24 13:17:27,-81,1.2,Foreground,0.510000
987_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,128,2021-08-24 13:17:27,-75,2.0,Foreground,0.510000
987_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,130,2021-08-24 13:17:27,-78,2.7,Foreground,0.510000
987_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,126,2021-08-24 13:17:27,-77,3.6,Foreground,0.510000
987_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,122,2021-08-24 13:17:27,-89,19.9,Foreground,0.510000
50_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,131,2021-08-24 13:17:27,-78,3.2,Foreground,0.510000
168_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,127,2021-08-24 13:17:28,-85,4.1,Foreground,0.510000
692_B28E7807-3517-4048-90CD-29E4826AE511,129,2021-08-24 13:17:28,-88,2.3,Foreground,0.510000
637_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,128,2021-08-24 13:17:28,-77,2.4,Foreground,0.510000
637_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,126,2021-08-24 13:17:28,-77,3.8,Foreground,0.510000
833_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,131,2021-08-24 13:17:28,-79,3.6,Foreground,0.510000
592_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,127,2021-08-24 13:17:29,-79,4.4,Foreground,0.510000
447_B28E7807-3517-4048-90CD-29E4826AE511,129,2021-08-24 13:17:29,-91,3.5,Foreground,0.510000
434_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,128,2021-08-24 13:17:29,-81,2.9,Foreground,0.510000
434_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,130,2021-08-24 13:17:29,-87,3.3,Foreground,0.510000
434_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,126,2021-08-24 13:17:29,-82,4.5,Foreground,0.510000
742_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,131,2021-08-24 13:17:29,-79,3.9,Foreground,0.510000
298_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,127,2021-08-24 13:17:30,-81,4.8,Foreground,0.510000
628_B28E7807-3517-4048-90CD-29E4826AE511,129,2021-08-24 13:17:30,-86,4.6,Foreground,0.510000
35_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,128,2021-08-24 13:17:30,-80,3.4,Foreground,0.510000
35_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,130,2021-08-24 13:17:30,-83,4.2,Foreground,0.510000
35_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,126,2021-08-24 13:17:30,-85,5.3,Foreground,0.510000
384_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,131,2021-08-24 13:17:30,-75,3.8,Foreground,0.510000
998_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,127,2021-08-24 13:17:31,-82,5.3,Foreground,0.510000
843_B28E7807-3517-4048-90CD-29E4826AE511,129,2021-08-24 13:17:31,-79,4.9,Foreground,0.510000
523_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,128,2021-08-24 13:17:31,-82,4.0,Foreground,0.510000
523_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,130,2021-08-24 13:17:31,-82,4.8,Foreground,0.510000
523_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,126,2021-08-24 13:17:31,-85,6.1,Foreground,0.510000
857_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,131,2021-08-24 13:17:31,-83,4.4,Foreground,0.510000
30_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,127,2021-08-24 13:17:32,-86,6.0,Foreground,0.510000
338_B28E7807-3517-4048-90CD-29E4826AE511,129,2021-08-24 13:17:32,-79,5.1,Foreground,0.510000
705_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,128,2021-08-24 13:17:32,-81,4.4,Foreground,0.510000
705_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,130,2021-08-24 13:17:32,-80,5.2,Foreground,0.510000
705_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,126,2021-08-24 13:17:32,-95,7.3,Foreground,0.510000
945_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,131,2021-08-24 13:17:32,-83,4.9,Foreground,0.510000
615_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,127,2021-08-24 13:17:33,-89,6.9,Foreground,0.510000
451_B28E7807-3517-4048-90CD-29E4826AE511,129,2021-08-24 13:17:33,-82,5.6,Foreground,0.510000
918_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,128,2021-08-24 13:17:33,-81,4.8,Foreground,0.510000
918_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,130,2021-08-24 13:17:33,-86,6.0,Foreground,0.510000
918_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,126,2021-08-24 13:17:33,-91,8.4,Foreground,0.510000
333_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,131,2021-08-24 13:17:33,-82,5.3,Foreground,0.510000
758_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,127,2021-08-24 13:17:34,-87,7.7,Foreground,0.510000
799_B28E7807-3517-4048-90CD-29E4826AE511,129,2021-08-24 13:17:34,-79,5.6,Foreground,0.510000
944_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,128,2021-08-24 13:17:34,-76,4.7,Foreground,0.510000
944_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,130,2021-08-24 13:17:34,-89,7.0,Foreground,0.510000
944_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,126,2021-08-24 13:17:34,-92,9.6,Foreground,0.510000
912_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,131,2021-08-24 13:17:34,-78,5.3,Foreground,0.510000
651_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,127,2021-08-24 13:17:35,-87,8.4,Foreground,0.510000
783_B28E7807-3517-4048-90CD-29E4826AE511,129,2021-08-24 13:17:35,-74,4.9,Foreground,0.510000
472_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,128,2021-08-24 13:17:35,-75,4.4,Foreground,0.510000
472_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,130,2021-08-24 13:17:35,-86,7.7,Foreground,0.510000
472_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,126,2021-08-24 13:17:35,-92,10.7,Foreground,0.510000
793_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,131,2021-08-24 13:17:35,-77,5.2,Foreground,0.510000
38_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,127,2021-08-24 13:17:36,-82,8.4,Foreground,0.510000
216_B28E7807-3517-4048-90CD-29E4826AE511,129,2021-08-24 13:17:36,-73,4.3,Foreground,0.510000
271_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,128,2021-08-24 13:17:36,-74,4.1,Foreground,0.510000
271_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,130,2021-08-24 13:17:36,-83,8.0,Foreground,0.510000
271_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,126,2021-08-24 13:17:36,-88,11.5,Foreground,0.510000
209_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,131,2021-08-24 13:17:36,-76,5.0,Foreground,0.510000
256_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,127,2021-08-24 13:17:37,-84,8.8,Foreground,0.510000
174_B28E7807-3517-4048-90CD-29E4826AE511,129,2021-08-24 13:17:37,-72,3.8,Foreground,0.510000
403_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,128,2021-08-24 13:17:37,-74,3.9,Foreground,0.510000
403_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,130,2021-08-24 13:17:37,-80,7.8,Foreground,0.510000
403_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,124,2021-08-24 13:17:37,-94,40.8,Foreground,0.510000
183_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,131,2021-08-24 13:17:37,-76,4.8,Foreground,0.510000
319_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,127,2021-08-24 13:17:38,-85,9.2,Foreground,0.510000
131_B28E7807-3517-4048-90CD-29E4826AE511,129,2021-08-24 13:17:38,-73,3.6,Foreground,0.510000
610_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,128,2021-08-24 13:17:38,-79,4.2,Foreground,0.510000
610_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,130,2021-08-24 13:17:38,-80,7.6,Foreground,0.510000
610_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,126,2021-08-24 13:17:38,-87,12.0,Foreground,0.510000
704_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,131,2021-08-24 13:17:38,-85,5.4,Foreground,0.510000
155_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,127,2021-08-24 13:17:39,-86,9.7,Foreground,0.510000
413_B28E7807-3517-4048-90CD-29E4826AE511,129,2021-08-24 13:17:39,-74,3.5,Foreground,0.510000
709_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,128,2021-08-24 13:17:39,-79,4.4,Foreground,0.510000
709_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,130,2021-08-24 13:17:39,-79,7.3,Foreground,0.510000
709_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,126,2021-08-24 13:17:39,-86,12.4,Foreground,0.510000
743_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,131,2021-08-24 13:17:39,-82,5.7,Foreground,0.510000
56_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,127,2021-08-24 13:17:40,-88,10.4,Foreground,0.510000
62_B28E7807-3517-4048-90CD-29E4826AE511,129,2021-08-24 13:17:40,-78,3.7,Foreground,0.510000
816_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,128,2021-08-24 13:17:40,-76,4.4,Foreground,0.510000
816_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,130,2021-08-24 13:17:40,-83,7.6,Foreground,0.510000
816_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,126,2021-08-24 13:17:40,-84,12.2,Foreground,0.510000
242_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,131,2021-08-24 13:17:40,-82,6.1,Foreground,0.510000
120_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,127,2021-08-24 13:17:41,-82,10.2,Foreground,0.510000
215_B28E7807-3517-4048-90CD-29E4826AE511,129,2021-08-24 13:17:41,-77,3.9,Foreground,0.510000
765_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,128,2021-08-24 13:17:41,-79,4.6,Foreground,0.510000
765_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,130,2021-08-24 13:17:41,-86,8.2,Foreground,0.510000
765_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,126,2021-08-24 13:17:41,-86,12.5,Foreground,0.510000
56_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,131,2021-08-24 13:17:41,-86,6.7,Foreground,0.510000
806_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,127,2021-08-24 13:17:42,-86,10.6,Foreground,0.510000
4_B28E7807-3517-4048-90CD-29E4826AE511,129,2021-08-24 13:17:42,-76,3.9,Foreground,0.510000
456_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,128,2021-08-24 13:17:42,-81,5.0,Foreground,0.510000
456_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,130,2021-08-24 13:17:42,-84,8.5,Foreground,0.510000
456_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,126,2021-08-24 13:17:42,-86,12.8,Foreground,0.510000
200_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,131,2021-08-24 13:17:42,-86,7.4,Foreground,0.510000
259_B28E7807-3517-4048-90CD-29E4826AE511,129,2021-08-24 13:17:43,-75,3.8,Foreground,0.510000
471_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,128,2021-08-24 13:17:43,-74,4.5,Foreground,0.510000
471_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,130,2021-08-24 13:17:43,-81,8.4,Foreground,0.510000
471_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,126,2021-08-24 13:17:43,-84,12.6,Foreground,0.510000
478_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,131,2021-08-24 13:17:43,-81,7.4,Foreground,0.510000
587_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,127,2021-08-24 13:17:44,-82,10.3,Foreground,0.510000
14_B28E7807-3517-4048-90CD-29E4826AE511,129,2021-08-24 13:17:44,-74,3.7,Foreground,0.510000
498_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,128,2021-08-24 13:17:44,-74,4.2,Foreground,0.510000
498_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,130,2021-08-24 13:17:44,-80,8.1,Foreground,0.510000
498_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,126,2021-08-24 13:17:44,-85,12.6,Foreground,0.510000
48_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,131,2021-08-24 13:17:44,-82,7.6,Foreground,0.510000
954_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,127,2021-08-24 13:17:45,-83,10.3,Foreground,0.510000
397_B28E7807-3517-4048-90CD-29E4826AE511,129,2021-08-24 13:17:45,-80,4.1,Foreground,0.510000
988_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,128,2021-08-24 13:17:45,-74,4.0,Foreground,0.510000
988_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,130,2021-08-24 13:17:45,-82,8.2,Foreground,0.510000
988_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,126,2021-08-24 13:17:45,-85,12.6,Foreground,0.510000
857_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,131,2021-08-24 13:17:45,-80,7.5,Foreground,0.510000
502_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,127,2021-08-24 13:17:46,-85,10.6,Foreground,0.510000
263_B28E7807-3517-4048-90CD-29E4826AE511,129,2021-08-24 13:17:46,-77,4.2,Foreground,0.510000
490_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,128,2021-08-24 13:17:46,-75,3.9,Foreground,0.510000
490_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,130,2021-08-24 13:17:46,-81,8.2,Foreground,0.510000
304_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,131,2021-08-24 13:17:46,-80,7.4,Foreground,0.510000
961_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,127,2021-08-24 13:17:47,-86,11.0,Foreground,0.510000
589_B28E7807-3517-4048-90CD-29E4826AE511,129,2021-08-24 13:17:47,-74,3.9,Foreground,0.510000
377_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,128,2021-08-24 13:17:47,-80,4.2,Foreground,0.510000
377_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,130,2021-08-24 13:17:47,-80,7.9,Foreground,0.510000
841_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,131,2021-08-24 13:17:47,-82,7.6,Foreground,0.510000
433_B28E7807-3517-4048-90CD-29E4826AE511,129,2021-08-24 13:17:48,-75,3.9,Foreground,0.510000
982_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,128,2021-08-24 13:17:48,-79,4.5,Foreground,0.510000
982_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,130,2021-08-24 13:17:48,-79,7.6,Foreground,0.510000
982_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,126,2021-08-24 13:17:48,-85,12.7,Foreground,0.510000
643_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,131,2021-08-24 13:17:48,-83,7.8,Foreground,0.510000
32_B28E7807-3517-4048-90CD-29E4826AE511,129,2021-08-24 13:17:49,-75,3.8,Foreground,0.510000
562_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,128,2021-08-24 13:17:49,-79,4.7,Foreground,0.510000
562_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,130,2021-08-24 13:17:49,-80,7.5,Foreground,0.510000
562_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,126,2021-08-24 13:17:49,-86,13.0,Foreground,0.510000
220_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,131,2021-08-24 13:17:49,-84,8.2,Foreground,0.510000
581_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,127,2021-08-24 13:17:50,-81,10.4,Foreground,0.510000
236_B28E7807-3517-4048-90CD-29E4826AE511,129,2021-08-24 13:17:50,-80,4.1,Foreground,0.510000
380_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,128,2021-08-24 13:17:50,-75,4.5,Foreground,0.510000
380_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,130,2021-08-24 13:17:50,-86,8.0,Foreground,0.510000
380_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,126,2021-08-24 13:17:50,-86,13.2,Foreground,0.510000
